Feature ID	Taxon	Confidence
2db0c1d9ce2701cb908343558ed3a217	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__; g__; s__	0.9416501835248899
c3747cc6f79b145b73faa1b27a8012c7	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.9837131987973114
50fd4b1bf49b7c75c822da112d1dacb1	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__	0.861396320394214
203e0ebbe1a57aaab60e68d0cc9df75d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.7417728467787325
903fbdbdad592ef13cadfd628131b222	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__	0.999986962583172
016717f63181c396b57dbdedc3fff9fd	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.99975768358779
a3ddef7cb8e15fe30035cd66d62472df	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.9272438303973743
1261f5ff25c7fb41883c8c09c9102025	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__	0.9999466478875838
106a92b4298a161074b262c7fc37d308	k__Bacteria; p__TM7; c__TM7-3; o__CW040; f__F16; g__; s__	0.8674270425846868
a63394bb5fea4db2688dce1a285f48cd	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.9008896245905399
ca98e4c1261990e6164a59d6aba7d936	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__	0.9994915230970588
565a441004b7d65ba5fe230948efa864	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.9956121277041294
f36daa92fe6e769a47e92a08e33e83dd	k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae; g__Gemella; s__	0.9964137566902336
e926e9089f218e4531f8c90c4dba8e95	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.9972585647771411
26c1ef1275ffd86803d3593f92bac27e	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.9934239506947674
1da73cbba804f213279b3c3f1c0dc9d9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__; s__	0.8388839295674094
ed51e95d6de197559027d023326c1981	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.9735160658921973
bc3b896a3a2e88e3261b12fa1db84f1e	k__Bacteria; p__TM7; c__TM7-3; o__CW040; f__; g__; s__	0.939737344920951
815ccf0d10cd6421b3cd001246d4c451	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.8966089489719293
41deda3cab98efa4f504b58f620bd2f9	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__	0.9999248721058449
bc67031642fe2841a9337eff0f5d2950	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__; s__	0.8650820310966332
2cd9e0f9f8e78c79263721f1abaaa678	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__Filifactor; s__	0.9999993340354024
f1620112d5755d36931bee2ae67bdb7c	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__	0.999829792601909
dcd3489ea664121cee63ce534ddedcd1	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__	0.9994267657031768
6ac766f9f337538bb6bd698cb6e5071f	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__tannerae	0.9999999958793353
7d9f41a67524e2487fcbadbb7b7329a8	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__	0.9721353040083769
8b47b7c53f9ece74d68d003de1bf15a9	k__Bacteria	0.9999988665181093
a9e49d413fb4636eb324ced5fbe52e6b	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__	0.9351832668666358
877069969d8695f00a1f49e9fcf2185d	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.9162644204107867
6b80efda6ea6599c80f6931287c629bc	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__; s__	0.9957531171719096
308509ed0d7543bea6337fbb366a78df	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__	0.9320564307031869
c03989e1ffdfefa49fc5ad69daeacb84	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__Filifactor; s__	0.9999993884415113
e3ff485c0fd97ddf6bcc6ad88fed45a3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__; s__	0.8647056400116083
091e002366c8a5fbf87711c979ae5259	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.9766816312015598
76e5d19b997b054e5a9576d1247a747b	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__; g__; s__	0.9061890952883924
3e250322cea53d1b45c082d60cc8f3e0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__; s__	0.9608729529323299
989a49fc2dd8d826cf44fcb0a9f411a8	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__; s__	0.9878394932085807
115e8b8965421071dfe656070f137a77	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.8917645499400619
ff1374dede3857afa85757d97ab4dd32	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.9386593330750106
5b8512001c0f18f689e3f481a39a20b6	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.9797116981932046
f23628bbf62aaa2463f372ec142b4a45	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__	0.9990908286245739
600182181d9cdfaefa9f968445994346	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.995317744924568
d063197375e116db3b3a4d91a3860140	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.7494964003261783
2a26f68d499eb6a2777264413199e6c0	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__	0.9999999845580875
1556f7ef8d5c61b167f4d14f1b8ee682	k__Bacteria	0.9999996146501287
b3c3cc0ec0a9402768beabf475b788c8	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__helveticus	0.937425274233714
f1800ea17bc65272920ffd5158a29923	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__	0.8838972723918104
16687637405db34cf91291768f37f675	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__	0.771652645861631
21ba2a2305ac9276ec8d69c07f07ffc1	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria	0.7299557610433973
6bf2c5a448001d3a9ae55b3fbb104b32	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales	0.9986263405450573
89ea369adb2b0c8126f7ed5c4b8c85e9	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__	0.9911062631454569
61a021b43e20ed8f84360aaa5bf8d828	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.854472096993903
f0a5dea26a8c48a335d88e1d7e25bf33	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.9941386417147746
e657e16ca9ad6dc7d0f3331d0444808d	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__; s__	0.7814835984644147
80c9d961c5228116f4b148c75abece22	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__	0.9916506907537844
40efcc5c34929c07ff396dc28da118e4	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.9452501475585741
2b0907b994a4b68dcf82a9fbbf33818f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__; s__	0.7366544897442787
2ff417a1014ad8757caf139765c75595	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__; s__	0.8552662607576911
e0d61d267028393dcf971eb82bf5a850	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.9187467559284745
6ab8c47bb87d7110eae32c2ee62fc7c5	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.8283127112697272
ed27ee33d1a04ff4d8c9a94c7b321015	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.8096226699519034
72d940fab530d2685930be7eed18218d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.8656573684203581
1e1b33177c0b5dbb0623f28ed078bd89	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__; s__	0.9864943684196088
c6357325da71a94853ef195803800754	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__	0.9973781670772447
f2cfaebb1b7236171dbaf845e31e7d99	k__Bacteria; p__SR1; c__; o__; f__; g__; s__	0.9987272441351391
24aed7a81caaf9c3b3a5b2f6474d11dd	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.9332323224196638
73d54cad250ecfd2b29f2d63b348db34	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__	0.9711646429546387
4877aaf5ebf9cdf3a0ec9b7e6a81f23f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.9556002275746707
81e47e42af3d4e197f0d0858b1d04b18	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__	0.9398171265660841
242181000c07023f6c752b1545d24fcb	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.8441145803710214
046fef2a75a9437999e02965683002db	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.9115400239338252
795915e474400a0b3ee7651f669c3734	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.997833188027753
15fddec171d5e3331be1b7bfb6123933	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Catonella; s__	0.9999593184823143
a2abff2b024a1a762a15eb72b276dc15	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__; s__	0.9055989044114475
8bedcccce44a1f6bbbd4acc26a162e82	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae	0.9999737202379646
6ab179bdca35d15be5c7b9e49c47c7b7	k__Bacteria; p__SR1; c__; o__; f__; g__; s__	0.998032434252597
efb105dc3a790a20aa6315272a94043e	k__Bacteria; p__TM7; c__TM7-3; o__CW040; f__F16; g__; s__	0.9311426176170937
2da276c3b48804d8d79e726a7422165d	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__; s__	0.9981241952308637
7adac0d920875a77400495ca669a3383	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.8596997478079675
8ef63670207e85d4678f4957f3f54c21	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Selenomonas; s__	0.7452859780505414
e420e27eee82eb38b76d6f274fab748a	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.9954484173247911
d119dcdb1e7b0a342023cdfaec089f37	k__Bacteria; p__TM7	0.8159605556478027
c3b5b7ddb8637b244b77e8011d07b8f5	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__tannerae	0.9999999964376514
970233a1f509e358c9b1ef65f482f968	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__	0.975997443506178
a2c57a8e98bfe6e55cf97ad817727b01	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.998072742337234
73d40860d086f9134556057436121cc3	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	0.999855367527759
37ba99c4b6ea8cd7b05130017b6ecc24	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	0.9946653434856252
eb7a2890df5e321285ddbbe1ea0d7e46	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.8729414236642719
b9f73c0354a9f7e0a41cd99958316ebd	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__; s__	0.8601861730602417
97baa7150d0e4ffa46699d89b6690477	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.957726095479679
0260fd23d90e42298bae1ae05d14d289	k__Bacteria; p__TM7; c__TM7-3; o__CW040; f__; g__; s__	0.9313300359620877
1478f1f388f66308dff21784e6f29a0f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.9515258341202832
c8f7985bdbb8a1d454c50ede985bb37a	k__Bacteria	0.9999998810503617
af31f4084020edf9166f6bd658a26fa2	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__	0.9920523095226255
b2de1ed06aa31f70f8445d8f8d774416	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.7234869073118109
b1074db236694131d227d3e84a143d0f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__; s__	0.8538233788861397
bfb5cab375e2ba610d55a4ef725b9069	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Paludibacter; s__	0.997861512670368
a39671eaa12b3d77c291d24a48015c79	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Paludibacter; s__	0.9985021901718161
c77c8001d9579ab32ddeb0cfa6966e58	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__	0.9994496754048906
14f8fd5bf0d8aeb80adca5c51b74dfd5	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.8989422866467197
c706786dbf9ca57717344957d57a1851	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.7414847892401492
85d2a529380c9644e1683e89e82f7980	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__; s__	0.858678358719127
56d75b99f9e307655b82a0f79f990d72	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__; s__	0.7877107078690849
482cd2dcbb5aef76fa486584d79f373e	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.9266956306016764
2f4edfcdde618ec67b0b224fc0c21b05	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__; s__	0.8964378640626666
7db7fd13b73021f403a55abb5bdb5e42	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.9772744998050467
2dfc07f1a02a0b854b82d8c5d0e0d3b3	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.9336636223325971
81e288a92cfd5d6fdef6d95155c10a72	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__Peptococcus; s__	0.9254057638560396
038e89c346d943aa0fdcb2a000456686	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__	0.9752905842664367
4050849e916edbab1e7df771f365e4cd	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__; s__	0.9887407668978706
d839ceca9324f64ed31ce5ec65f64037	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.9354894171628179
371f2970d2723c3fcd00a08ef6be92ea	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Gallibacterium; s__	0.9737616910689187
4562f6458a60c7d7e29e6ca8ff1874b6	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.9410677249597154
ac45a4eb6d585baee1e5c13dbddc6dc3	k__Bacteria	0.993585519124653
2debabcebf88183ac31685779eb04324	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__	0.9960748387177544
f8fa6f8c01768f031171e0d34ba209c4	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__; s__	0.9932974615843276
80e42405fa68625fa669cf8ac46c0acd	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	0.9999340361830187
d2525559e4828ec3b00c32ac1e80f252	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__	0.9999201662123368
7b5ebfe95f469995a04991c10843f1b2	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__; s__	0.9930780373087229
d12ce199e3cb404b772a05161ba32ec6	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	0.9999454630390685
e09ab525d79d8d5e5ece9816ab2942d5	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.9406120525675594
203f33caf3fed0bf91844352a8787eb1	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.9713280648370878
4d688ff46ea0baacd0bade47cb611a25	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Gallibacterium; s__	0.9706165605017666
7df89894bfcb857f1cd7c888066340ac	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Gallibacterium; s__	0.9807136219825735
aa84da833068f3fe6ee9e2d06569bcd7	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.9997589375916316
b919021b0302ce5491a76b4f4b320898	k__Bacteria; p__OD1; c__; o__; f__; g__; s__	0.8096097033433362
24f2caa7418903f9ddd98c28d351de1c	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__	0.9981486174723323
35df2971cc674bdba1f2a94efb7cfcb5	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.9995109888922457
aeffaaa76b445d2ccacb0bbe65b7d5f3	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__; s__	0.9937700755843301
13d09fe4994b7487e0451f7dffb2d2e6	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.944486119106066
89b704213062934f4e7f5ba957787674	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.7062175119068048
4744feaba04ca5d8ec8b389a6332f38c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.8961920271402056
c303bb2322644cf6e2c3aee17a82ec57	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__Filifactor; s__	0.9999992873673856
481485615d06821ff0b435245f05754c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__	0.9836176801199591
078a543c130272743a0371bae91dff87	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.746551260529022
ee15c2687be264943de3ffa6703ce452	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.8991970981837121
6934af1df9eb9d03e2e27750e22880a6	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.9989987817764776
8445db8ce9e6700eb26656b21cd6dadc	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.9864102574982551
3dc154f1443b1a6afa786a609cc3d7de	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__	0.9999792333020376
9acaa7796844a0b5418675ee31d717d5	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.9911392337666085
1aea604c9fd6e6c33d8ba1f4313bf326	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Catonella; s__	0.9487971672236926
805751a69abf874f098f68113ddb0273	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.9989407781686872
d1f92e9f161585c406a4e0f5db159cba	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Megasphaera; s__	0.9998251963988238
778f1f6c6c966df7dbb5a4922d9d39e8	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.7597429087239341
fb6740005694384d56e9490d544c8ef5	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.9925753967206546
a6feac36b99d97bc3737ec2fbae85665	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.9842919212709228
32f8d3bbabb294ff6ae639d5c22a5aad	k__Bacteria	0.999999051446964
f4b16185929f874ec552decfed73f411	k__Bacteria	0.9999978349178329
7c625b7039a8ebe6e49883baae65fb32	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__	0.9900630406645238
63fd1de835608b8f095dadd361989846	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	0.9999746878960295
7c3aef4889f32e65f9caf232382501d2	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.7526429034117688
72d6ff4e65ddf36928d7186e5a5e7dde	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.7813768003837762
08199c44aeb24f2b6ff6f91e685bedf4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__; s__	0.8815471484434751
e6df48c8b9e46fe9170b838e5e52e7cb	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__	0.9892971389229426
73788af791bba23c77b53e27c28c783a	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.9972465304038832
e8796aae5284b440449978efedcf883b	k__Bacteria; p__TM7; c__TM7-3; o__Blgi18; f__; g__; s__	0.9513378650136707
ccb89d044849abda5c46f8a57034da10	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__; s__	0.7428163473116327
81958906a2f4d44a6c70f01c9c8e791d	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__tannerae	0.9999999806222493
92c9c5649e6d661f7f0bba596398a16a	k__Bacteria	0.9999976322389256
a8d5618a26be62708a4df19eca615169	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.9608395891172773
df9efd07a9e34ada58e6d9563fda952a	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__; s__	0.9937544828006525
9bca1219b839d576c214faf57bcf8bb6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__	0.987041374188385
1078fab1dd790d1af9bb49dc56581d95	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__; s__	0.7964789188698721
12f2d5c20f40d31c909a07f473f70d8f	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.9934860433353631
97e79640722d060e005280c1bf0434c1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__; s__	0.8073294535200262
5d5abc0600e32f7340a0566c9b35d818	k__Bacteria; p__GN02; c__BD1-5; o__; f__; g__; s__	0.9884873278762356
adcb64f1ca05bf658dd90f6f04d1da56	k__Bacteria	0.9997561565179318
d18afd55d00f2e9bd303c7b25411a74c	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.9939260099915852
